sms_id,SMS_texte,SMS_profondeur_arbre_max,SMS_profondeur_arbre_moy,SMS_distance_dependance_max,SMS_distance_dependance_moy,SMS_distance_dependance_var,SMS_nb_dependances_moy_phrase,SMS_nb_dependances_var_phrase,SMS_nb_phrases,SMS_nb_tokens,Transcodage_1_texte,Transcodage_1_profondeur_arbre_max,Transcodage_1_profondeur_arbre_moy,Transcodage_1_distance_dependance_max,Transcodage_1_distance_dependance_moy,Transcodage_1_distance_dependance_var,Transcodage_1_nb_dependances_moy_phrase,Transcodage_1_nb_dependances_var_phrase,Transcodage_1_nb_phrases,Transcodage_1_nb_tokens,Transcodage_2_texte,Transcodage_2_profondeur_arbre_max,Transcodage_2_profondeur_arbre_moy,Transcodage_2_distance_dependance_max,Transcodage_2_distance_dependance_moy,Transcodage_2_distance_dependance_var,Transcodage_2_nb_dependances_moy_phrase,Transcodage_2_nb_dependances_var_phrase,Transcodage_2_nb_phrases,Transcodage_2_nb_tokens,divergence_score
342,"Yen a d'autre d'avant je les effacerai , nan jdec :)",5.0,5.0,6.0,2.0,1.7333333333333334,15.0,0.0,1.0,16.0,"Il y en a d'autres d'avant je les effacerai , non je déconne :)",5.0,5.0,6.0,2.0555555555555554,1.7191358024691357,18.0,0.0,1.0,19.0,"Il y en a d'autres d'avant je les effacerai , non je déconne :)",5.0,5.0,6.0,2.0555555555555554,1.7191358024691357,18.0,0.0,1.0,19.0,0.05555555555555536
343,De rien,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,De rien,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,De rien,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0
344,"Coucou mon coeur. J'espère que tu as passer une bonne journée. Je pense m'endormir rapidement. Fais de beau reve. Bonne nuit. A demain.
<3 je t'aime <3",4.0,2.857142857142857,8.0,2.176470588235294,2.4394463667820068,4.857142857142857,7.551020408163266,7.0,41.0,"Coucou mon cœur. J'espère que tu as passé une bonne journée. Je pense m'endormir rapidement. Fais de beaux rêves. Bonne nuit. A demain.
<3 je t'aime <3",4.0,2.857142857142857,8.0,2.176470588235294,2.4394463667820068,4.857142857142857,7.551020408163266,7.0,41.0,"Coucou mon cœur. J'espère que tu as passé une bonne journée. Je pense m'endormir rapidement. Fais de beaux rêves. Bonne nuit. A demain.
<3 je t'aime <3",4.0,2.857142857142857,8.0,2.176470588235294,2.4394463667820068,4.857142857142857,7.551020408163266,7.0,41.0,0.0
345,"Tu sera obligés de le boire par contre , tu sera soul sa sera mieux pour nous xd",5.0,5.0,9.0,2.6470588235294117,4.110726643598617,17.0,0.0,1.0,18.0,"Tu seras obligé de le boire par contre , tu seras soûl ça sera mieux pour nous xd",5.0,5.0,9.0,2.411764705882353,4.242214532871972,17.0,0.0,1.0,18.0,"Tu seras obligé de le boire par contre, tu seras soûl ça sera mieux pour nous XD",5.0,5.0,9.0,2.588235294117647,4.242214532871973,17.0,0.0,1.0,18.0,0.23529411764705888
346,Bonsoir Pierre. ça va? T chez ton père ou ta mère? Bises Thomas,4.0,2.5,7.0,2.0833333333333335,2.7430555555555554,3.0,5.5,4.0,16.0,Bonsoir Pierre. Ça va ? T'es chez ton père ou ta mère ? Bises Thomas,4.0,2.5,7.0,2.0,2.4285714285714284,3.5,10.25,4.0,18.0,Bonsoir Pierre. Ça va ? T'es chez ton père ou ta mère ? Bises Thomas,4.0,2.5,7.0,2.0,2.4285714285714284,3.5,10.25,4.0,18.0,0.08333333333333348
347,"Tant mieux , mais jcroyais que tu voulais meme pas y gouter ?",4.0,4.0,8.0,2.6666666666666665,3.7222222222222228,12.0,0.0,1.0,13.0,"Tant mieux , mais je croyais que tu voulais même pas y goûter ?",4.0,4.0,8.0,2.769230769230769,3.8698224852071004,13.0,0.0,1.0,14.0,"Tant mieux, mais je croyais que tu voulais même pas y goûter ?",4.0,4.0,8.0,2.769230769230769,3.8698224852071004,13.0,0.0,1.0,14.0,0.10256410256410264
348,Tout se qui faut faire une fois dans notre vie au moin x) comme aller a LA ou NY ou autres x),6.0,6.0,11.0,2.347826086956522,5.618147448015123,23.0,0.0,1.0,24.0,Tout ce qu'il faut faire une fois dans notre vie au moins x) comme aller à Los Angeles ou New York ou autre x),6.0,6.0,13.0,2.7037037037037037,7.615912208504801,27.0,0.0,1.0,28.0,Tout ce qu'il faut faire une fois dans notre vie au moins x) comme aller à Los Angeles ou New York ou autre x),6.0,6.0,13.0,2.7037037037037037,7.615912208504801,27.0,0.0,1.0,28.0,2.3558776167471818
349,Lol amour!,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,Lol amour !,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,lol amour !,2.0,2.0,2.0,1.5,0.25,2.0,0.0,1.0,3.0,1.5
350,Beh je finis a 15h15 je crois dc voila fin âprem ver 6h mais j'aurai pas bcp bcp de TPS ;( après je dois partir,6.0,6.0,20.0,2.8518518518518516,14.496570644718792,27.0,0.0,1.0,28.0,Beh je finis à 15h15 je crois donc voila fin d'après-midi vers 6h mais j'aurai pas beaucoup beaucoup de temps ;( après je dois partir,6.0,6.0,24.0,3.193548387096774,20.736732570239333,31.0,0.0,1.0,32.0,Beh je finis à 15h15 je crois donc voila fin d'après-midi vers 6h mais j'aurai pas beaucoup beaucoup de temps ;( après je dois partir,6.0,6.0,24.0,3.193548387096774,20.736732570239333,31.0,0.0,1.0,32.0,4.341696535244923
351,Loin loin loin ... :) x) jusquau bout du monde,4.0,3.5,5.0,2.0,1.3333333333333333,6.0,1.0,2.0,14.0,Loin loin loin... :) x) jusqu'au bout du monde,4.0,3.5,5.0,2.2142857142857144,1.739795918367347,7.0,4.0,2.0,16.0,Loin loin loin... :) x) jusqu'au bout du monde,4.0,3.5,5.0,2.2142857142857144,1.739795918367347,7.0,4.0,2.0,16.0,0.2142857142857144
352,On mange des pates!!,3.0,3.0,4.0,1.8,1.36,5.0,0.0,1.0,6.0,On mange des pâtes !!,3.0,3.0,4.0,1.8,1.36,5.0,0.0,1.0,6.0,On mange des pâtes !!,3.0,3.0,4.0,1.8,1.36,5.0,0.0,1.0,6.0,0.0
353,"Nan quand meme pas faut faire autre chose aussi , sinon on se lasse des voyages !",4.0,4.0,12.0,3.1875,9.15234375,16.0,0.0,1.0,17.0,"Non quand même pas faut faire autre chose aussi , sinon on se lasse des voyages !",4.0,4.0,12.0,3.1875,9.15234375,16.0,0.0,1.0,17.0,"Non quand même pas faut faire autre chose aussi, sinon on se lasse des voyages !",4.0,4.0,12.0,3.1875,9.15234375,16.0,0.0,1.0,17.0,0.0
354,J'ai rétrouvé ma trousse ;) elle était ds la malle de la car ;),5.0,5.0,6.0,2.1176470588235294,1.5155709342560555,17.0,0.0,1.0,18.0,J'ai retrouvé ma trousse ;) elle était dans la malle de la voiture ;),5.0,5.0,6.0,2.1176470588235294,1.5155709342560555,17.0,0.0,1.0,18.0,J'ai retrouvé ma trousse ;) elle était dans la malle de la car ;),5.0,5.0,6.0,2.1176470588235294,1.5155709342560555,17.0,0.0,1.0,18.0,0.0
355,"Ouai bon sa un classico , apres on est soul on fait nimportekoi c'est tres marrant en effet *ironie* mais la boite c'est ok ! Jvais en espagne la bas t'entre a 12 piges ^^",6.0,5.0,26.0,3.4047619047619047,18.002834467120177,21.0,81.0,2.0,44.0,"Ouais bon ça un classico, après on est soûl on fait n'importe quoi c'est très marrant en effet *ironie* mais la boîte c'est OK ! Je vais en Espagne là-bas tu entres à 12 piges ^^",6.0,5.0,29.0,3.5,20.293478260869566,23.0,100.0,2.0,48.0,"Ouais bon ça un classico, après on est soûl on fait n'importe quoi c'est très marrant en effet *ironie* mais la boîte c'est O.K. ! Je vais en Espagne là-bas tu entres à 12 piges ^^",6.0,3.6666666666666665,31.0,3.4583333333333335,26.45659722222223,16.0,208.66666666666666,3.0,51.0,6.095238095238095
356,Oh yeah ;) au resto x) ou chez nous trkl :) on peut faire nimportekoi ... X),4.0,3.0,15.0,3.5238095238095237,13.106575963718818,10.5,90.25,2.0,23.0,Oh yeah ;) au resto x) ou chez nous tranquille :) on peut faire n'importe quoi… X),4.0,3.0,15.0,3.5,12.886363636363637,11.0,100.0,2.0,24.0,Oh yeah ;) au resto x) ou chez nous tranquille :) on peut faire n'importe quoi… X),4.0,3.0,15.0,3.5,12.886363636363637,11.0,100.0,2.0,24.0,0.023809523809523725
357,Ah ah ah méchant va,3.0,3.0,4.0,2.25,1.6875,4.0,0.0,1.0,5.0,Ah ah ah méchant va,3.0,3.0,4.0,2.25,1.6875,4.0,0.0,1.0,5.0,Ah ah ah méchant va,3.0,3.0,4.0,2.25,1.6875,4.0,0.0,1.0,5.0,0.0
358,Toi direct :) nan faut faire doucement x) comme pour une voiture x) tre belle comparaison xd,5.0,5.0,12.0,2.736842105263158,7.246537396121885,19.0,0.0,1.0,20.0,Toi direct :) non faut faire doucement x) comme pour une voiture x) très belle comparaison xd,5.0,5.0,12.0,2.8421052631578947,7.185595567867037,19.0,0.0,1.0,20.0,Toi direct :) non faut faire doucement x) comme pour une voiture x) très belle comparaison XD,5.0,5.0,12.0,2.6842105263157894,7.268698060941828,19.0,0.0,1.0,20.0,0.1578947368421053
359,Lol Ok pas de soucis a demain ;) bonne soirée,4.0,4.0,6.0,2.3,2.41,10.0,0.0,1.0,11.0,Lol OK pas de soucis à demain ;) bonne soirée,4.0,4.0,6.0,2.3,2.41,10.0,0.0,1.0,11.0,lol O.K. pas de soucis à demain ;) bonne soirée,4.0,4.0,6.0,2.3333333333333335,2.388888888888889,6.0,4.0,2.0,14.0,1.0333333333333337
360,Totalement oublié d'enregistrer ! couillon !,3.0,2.5,4.0,2.0,1.3333333333333333,3.0,4.0,2.0,8.0,Totalement oublié d'enregistrer ! couillon !,3.0,2.5,4.0,2.0,1.3333333333333333,3.0,4.0,2.0,8.0,Totalement oublié d'enregistrer ! Couillon !,3.0,2.5,4.0,2.0,1.3333333333333333,3.0,4.0,2.0,8.0,0.0
361,D'abord il faut s'installer ... Nan je dec x) faut manger d'abord x) nan je dec ^^,5.0,4.5,9.0,1.9615384615384615,2.8831360946745557,13.0,9.0,2.0,28.0,D'abord il faut s'installer ... Non je déconne x) faut manger d'abord x) non je déconne ^^,5.0,4.5,9.0,1.9615384615384615,2.8831360946745557,13.0,9.0,2.0,28.0,D'abord il faut s'installer... Non je déconne x) faut manger d'abord x) non je déconne ^^,5.0,4.5,9.0,1.9615384615384615,2.8831360946745557,13.0,9.0,2.0,28.0,0.0
362,Comme il faut faire quand on est jeune faut profiter apres sa se gate^^ pck aller en boite a 45 ans ^^,7.0,7.0,8.0,2.2916666666666665,3.3732638888888893,24.0,0.0,1.0,25.0,Comme il faut faire quand on est jeune faut profiter après ça se gâte ^^ parce qu'aller en boîte à 45 ans ^^,9.0,9.0,8.0,2.769230769230769,4.8698224852071,26.0,0.0,1.0,27.0,Comme il faut faire quand on est jeune faut profiter après ça se gâte ^^ parce qu'aller en boîte à 45 ans ^^,9.0,9.0,8.0,2.769230769230769,4.8698224852071,26.0,0.0,1.0,27.0,2.4775641025641026
363,On est dans la place ^^ comme sur nrj la ils disaient sa ^^,5.0,5.0,8.0,2.4,3.973333333333333,15.0,0.0,1.0,16.0,On est dans la place ^^ comme sur NRJ là ils disaient ça ^^,5.0,5.0,8.0,2.4,3.973333333333333,15.0,0.0,1.0,16.0,On est dans la place ^^ comme sur NRJ là ils disaient ça ^^,5.0,5.0,8.0,2.4,3.973333333333333,15.0,0.0,1.0,16.0,0.0
364,"Ouais bon je vais te laisser , bonne nuit :)",4.0,4.0,3.0,1.7,0.6100000000000001,10.0,0.0,1.0,11.0,"Ouais bon je vais te laisser, bonne nuit :)",4.0,4.0,3.0,1.7,0.6100000000000001,10.0,0.0,1.0,11.0,"Ouais bon je vais te laisser, bonne nuit :)",4.0,4.0,3.0,1.7,0.6100000000000001,10.0,0.0,1.0,11.0,0.0
365,Tkt',2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,T'inquiète,3.0,3.0,2.0,1.5,0.25,2.0,0.0,1.0,3.0,T'inquiète,3.0,3.0,2.0,1.5,0.25,2.0,0.0,1.0,3.0,2.5
366,"En fait j'ai pas sommeil
ça va toi?????",7.0,7.0,4.0,1.5714285714285714,0.6734693877551023,14.0,0.0,1.0,15.0,En fait j'ai pas sommeil ça va toi ?????,7.0,7.0,4.0,1.5714285714285714,0.6734693877551023,14.0,0.0,1.0,15.0,En fait j'ai pas sommeil ça va toi ?????,7.0,7.0,4.0,1.5714285714285714,0.6734693877551023,14.0,0.0,1.0,15.0,0.0
367,"Je passais près de chez toi, je voulais savoir si tu étais libre. Good night ma belle. Jtd",5.0,3.0,13.0,2.7222222222222223,8.42283950617284,6.0,34.666666666666664,3.0,21.0,"Je passais près de chez toi, je voulais savoir si tu étais libre. Good night ma belle. Je t'adore",5.0,3.3333333333333335,13.0,2.619047619047619,7.378684807256235,7.0,24.666666666666668,3.0,24.0,"Je passais près de chez toi, je voulais savoir si tu étais libre. Good night ma belle. Je t'adore",5.0,3.3333333333333335,13.0,2.619047619047619,7.378684807256235,7.0,24.666666666666668,3.0,24.0,0.10317460317460325
368,Hey t ou? Tu fais quoi?,3.0,2.5,3.0,1.5,0.5833333333333334,3.0,0.0,2.0,8.0,Hey t'es où ? Tu fais quoi ?,2.0,2.0,4.0,1.875,1.109375,4.0,1.0,2.0,10.0,Hey tu es où ? Tu fais quoi ?,2.0,2.0,3.0,1.5714285714285714,0.5306122448979591,3.5,0.25,2.0,9.0,2.375
369,Je crois que c'est mort pour ce soir! Bizous jtm,4.0,3.0,9.0,2.909090909090909,5.355371900826446,5.5,20.25,2.0,13.0,Je crois que c'est mort pour ce soir ! Bisous je t'aime,4.0,3.5,9.0,2.9285714285714284,4.3520408163265305,7.0,9.0,2.0,16.0,Je crois que c'est mort pour ce soir ! Bisous je t'aime,4.0,3.5,9.0,2.9285714285714284,4.3520408163265305,7.0,9.0,2.0,16.0,0.01948051948051921
370,Hey jvien de voir ton mp sur fb (waouh!) bref tjr partante pour ce soir? Bisous. Pierre,5.0,2.6666666666666665,17.0,2.9473684210526314,15.944598337950136,6.333333333333333,68.22222222222224,3.0,22.0,Hey je viens de voir ton message privé sur Facebook (waouh !) bref toujours partante pour ce soir ? Bisous. Pierre,5.0,2.6666666666666665,18.0,2.9523809523809526,16.997732426303852,7.0,84.66666666666667,3.0,24.0,Hey je viens de voir ton message privé sur Facebook (waouh !) bref toujours partante pour ce soir ? Bisous. Pierre,5.0,2.6666666666666665,18.0,2.9523809523809526,16.997732426303852,7.0,84.66666666666667,3.0,24.0,1.0050125313283211
371,Haha! C'est bon ca! Ben éclate toi bien! Du coup tu échapes à la fac pour faire de l'animation. T'as trouvé le bon plan. Lol. Félicitations! Bisous.,5.0,2.5,10.0,2.1818181818181817,3.0578512396694215,4.125,15.859375,8.0,41.0,Ha ha ! C'est bon ça ! Ben éclate-toi bien ! Du coup tu échappes à la fac pour faire de l'animation. T'as trouvé le bon plan. Lol. Félicitations ! Bisous.,6.0,2.625,10.0,2.2,3.0171428571428565,4.375,15.234375,8.0,43.0,Ha ha ! C'est bon ça ! Ben éclate-toi bien ! Du coup tu échappes à la fac pour faire de l'animation. T'as trouvé le bon plan. Lol. Félicitations ! Bisous.,6.0,2.625,10.0,2.2,3.0171428571428565,4.375,15.234375,8.0,43.0,1.0181818181818185
372,Jsui en rdv. Je tapel juste après!,3.0,3.0,3.0,1.8571428571428572,0.6938775510204082,3.5,0.25,2.0,9.0,Je suis en rendez-vous. Je t'appelle juste après !,3.0,2.5,5.0,2.1666666666666665,1.6388888888888886,6.0,0.0,2.0,14.0,Je suis en rendez-vous. Je t'appelle juste après !,3.0,2.5,5.0,2.1666666666666665,1.6388888888888886,6.0,0.0,2.0,14.0,2.3095238095238093
373,Alors on se voit à 15h45. Ton lieu sera le mien. Love.,3.0,2.6666666666666665,3.0,1.75,0.6875,4.0,4.666666666666667,3.0,15.0,Alors on se voit à 15h45. Ton lieu sera le mien. Love.,3.0,2.6666666666666665,3.0,1.75,0.6875,4.0,4.666666666666667,3.0,15.0,Alors on se voit à 15h45. Ton lieu sera le mien. Love.,3.0,2.6666666666666665,3.0,1.75,0.6875,4.0,4.666666666666667,3.0,15.0,0.0
374,A demain bises,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,A demain bises,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,A demain bises,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0
375,We r in Nooi. It's on the way to the tram. You can ask to the poeple front of the univ. Kiss,5.0,3.25,9.0,2.4347826086956523,3.810964083175803,5.75,16.1875,4.0,27.0,We are in Nooi. It's on the way to the tram. You can ask the people in front of the university. Kiss,5.0,3.25,9.0,2.347826086956522,3.879017013232515,5.75,16.1875,4.0,27.0,We are in Nooi. It's on the way to the tram. You can ask to the people in front of the university. Kiss,5.0,3.25,10.0,2.4583333333333335,4.498263888888888,6.0,18.5,4.0,28.0,1.1105072463768115
376,"Bon, de ce ke jai compris faut sinscrire aux grp. Dans lENT à scolarité.Moi jai mythologie le jeudi de 12h45à14h15 ya 1TD jusko 15.jché pa +. Biz",4.0,3.0,13.0,2.6451612903225805,6.486992715920916,10.333333333333334,66.88888888888889,3.0,34.0,"Bon, de ce que j'ai compris faut s'inscrire aux groupes. Dans l'ENT à scolarité. Moi j'ai mythologie le jeudi de 12h45 à 14h15 il y a 1 TD jusqu'au 15. Je sais pas plus. Bises",5.0,3.0,17.0,2.911111111111111,8.658765432098765,9.0,54.4,5.0,50.0,"Bon , de ce que j'ai compris faut s'inscrire aux groupes. Dans l'ENT à scolarité. Moi j'ai mythologie le jeudi de 12h45 à 14h15 il y a 1 TD jusqu'au 15. Je sais pas plus. Bises",5.0,3.0,17.0,2.911111111111111,8.658765432098765,9.0,54.4,5.0,50.0,7.2659498207885305
377,I start my cofee without u. La loose.,3.0,2.5,5.0,2.0,2.25,4.0,4.0,2.0,10.0,I start my coffee without you. La loose.,3.0,2.5,5.0,2.0,2.25,4.0,4.0,2.0,10.0,I start my coffee without you. La loose.,3.0,2.5,5.0,2.0,2.25,4.0,4.0,2.0,10.0,0.0
378,Ben jai retiré ma carte étudiant mais pour ce qui est de l'aide au pavillon info. Faut attendre 10h. Donc si tu veux venir avec moi... Puis on peut manger ensemble. Moi je commence à 13h15. Donc tt est dans tes jolis mains. Bisous,5.0,3.2857142857142856,16.0,2.3617021276595747,5.8478949751018545,6.714285714285714,28.204081632653065,7.0,54.0,Ben j'ai retiré ma carte étudiant mais pour ce qui est de l'aide au pavillon info. Faut attendre 10h. Donc si tu veux venir avec moi... Puis on peut manger ensemble. Moi je commence à 13h15. Donc tout est dans tes jolies mains. Bisous,5.0,3.2857142857142856,16.0,2.4081632653061225,5.670137442732194,7.0,35.142857142857146,7.0,56.0,Ben j'ai retiré ma carte étudiant mais pour ce qui est de l'aide au pavillon info. Faut attendre 10h. Donc si tu veux venir avec moi... Puis on peut manger ensemble. Moi je commence à 13h15. Donc tout est dans tes jolies mains. Bisous,5.0,3.2857142857142856,16.0,2.4081632653061225,5.670137442732194,7.0,35.142857142857146,7.0,56.0,0.0464611376465478
379,Come now. Ich liebe dich,2.0,2.0,2.0,1.25,0.1875,2.0,0.0,2.0,6.0,Come now. Ich liebe dich,2.0,2.0,2.0,1.25,0.1875,2.0,0.0,2.0,6.0,Come now. Ich liebe dich,2.0,2.0,2.0,1.25,0.1875,2.0,0.0,2.0,6.0,0.0
380,T ou? Ca c passé cmt le bpjeps?,3.0,2.5,4.0,1.875,1.109375,4.0,4.0,2.0,10.0,T'es où ? Ça s'est passé comment le BPJEPS ?,3.0,2.5,4.0,2.1666666666666665,1.3055555555555556,6.0,4.0,2.0,14.0,"Tu es où ? Ça s'est passé comment le Brevet professionnel de la jeunesse, de l'éducation populaire et du sport ?",5.0,3.5,17.0,3.0,11.833333333333334,12.0,81.0,2.0,26.0,16.125
381,Pourquoi ??,2.0,2.0,2.0,1.5,0.25,2.0,0.0,1.0,3.0,Pourquoi ??,2.0,2.0,2.0,1.5,0.25,2.0,0.0,1.0,3.0,Pourquoi ??,2.0,2.0,2.0,1.5,0.25,2.0,0.0,1.0,3.0,0.0
382,"Ok bonne soiree
bye
a plus
bonne nuit
bonne bourre",5.0,5.0,4.0,1.8888888888888888,0.9876543209876544,9.0,0.0,1.0,10.0,"O.K. bonne soirée
bye
à plus
bonne nuit
bonne bourre",4.0,3.5,6.0,2.272727272727273,2.380165289256198,5.5,6.25,2.0,13.0,"O.K. bonne soirée
bye
à plus
bonne nuit
bonne bourre",4.0,3.5,6.0,2.272727272727273,2.380165289256198,5.5,6.25,2.0,13.0,4.383838383838384
383,J'ai enregistré la deuxième partie le début ct que d débutant taura raté lintro avec Pierre Lool,5.0,5.0,9.0,2.3333333333333335,4.111111111111111,18.0,0.0,1.0,19.0,J'ai enregistré la deuxième partie le début c'était que des débutants t'auras raté l'introduction avec Pierre Lool,5.0,5.0,11.0,2.7916666666666665,4.748263888888888,24.0,0.0,1.0,25.0,J'ai enregistré la deuxième partie le début c'était que des débutants tu auras raté l'introduction avec Pierre LOL,5.0,5.0,11.0,2.739130434782609,4.888468809073723,23.0,0.0,1.0,24.0,2.458333333333333
384,Tu manques a moi...,4.0,4.0,2.0,1.3333333333333333,0.22222222222222224,6.0,0.0,1.0,7.0,Tu manques à moi...,4.0,4.0,2.0,1.3333333333333333,0.22222222222222224,6.0,0.0,1.0,7.0,Tu manques à moi...,4.0,4.0,2.0,1.3333333333333333,0.22222222222222224,6.0,0.0,1.0,7.0,0.0
385,Taper Sophie??,3.0,3.0,3.0,1.6666666666666667,0.888888888888889,3.0,0.0,1.0,4.0,Taper Sophie ??,3.0,3.0,3.0,1.6666666666666667,0.888888888888889,3.0,0.0,1.0,4.0,Taper Sophie ??,3.0,3.0,3.0,1.6666666666666667,0.888888888888889,3.0,0.0,1.0,4.0,0.0
386,Ha... Ca va? Et t'es ou la??? Ca a demarre de quoi?!,3.0,2.75,5.0,1.8421052631578947,1.290858725761773,4.75,5.6875,4.0,23.0,Ha... Ça va ? Et t'es où là ??? Ça a démarré de quoi ?!,3.0,2.75,4.0,1.9473684210526316,1.3130193905817173,4.75,5.6875,4.0,23.0,Ah... Ça va ? Et tu es où là ??? Ça a démarré de quoi ?!,3.0,2.75,4.0,1.7777777777777777,1.0617283950617287,4.5,4.25,4.0,22.0,1.169590643274854
387,"Oui, parfait :-)
A demain",3.0,3.0,3.0,1.7142857142857142,0.489795918367347,7.0,0.0,1.0,8.0,"Oui, parfait :-)
A demain",3.0,3.0,3.0,1.7142857142857142,0.489795918367347,7.0,0.0,1.0,8.0,"Oui, parfait :-)
A demain",3.0,3.0,3.0,1.7142857142857142,0.489795918367347,7.0,0.0,1.0,8.0,0.0
388,"Alors t'es encore avec elle ou quoi ?
Moi jsui allé courir au bois.",4.0,4.0,6.0,2.066666666666667,1.9288888888888889,7.5,2.25,2.0,17.0,"Alors t'es encore avec elle ou quoi ?
Moi je suis allé courir au bois.",4.0,4.0,6.0,2.125,1.859375,8.0,1.0,2.0,18.0,"Alors tu es encore avec elle ou quoi ?
Moi je suis allé courir au bois.",4.0,4.0,6.0,2.066666666666667,1.928888888888889,7.5,0.25,2.0,17.0,0.058333333333333126
